url,headline,published_date,full_content,extraction_method,error,year,month,source,sub_headline,topics,keyword_count
https://www.livemint.com/insurance/september-9-gst-council-meeting-planning-to-buy-new-insurance-policy-wait-policyholders-might-get-relief-details-here-11725518335269.html,GST Council meeting: Planning to buy insurance? Hold on! Major relief may be coming for policyholders. Details here,2 min read.08 Sep 2024,"The 54th Goods and Services Tax (GST) Council meeting, scheduled for September 9, 2024, in New Delhi, may discuss the possibility of removing the 18 percent GST on term life insurance premiums, according to multiple media reports. Various stakeholders in the insurance sector have long advocated for this removal. Industry experts believe enacting this decision, i.e., eliminating this tax, would significantly alleviate the financial burden on insurance customers. The 18 percent GST on life and health insurance premiums has long been contentious, with many stakeholders pushing for its removal. “Multiple stakeholders, including sitting ministers, have requested to exempt GST on term and health insurance. Likely, the GST Council may favourably consider this industry demand, especially if the revenue loss due to the grant of such exemption is not major. However, to allow the full effect of exemption from GST to be passed on to the public at large, the insurance companies would also need to be allowed full input tax credit without requiring a reversal of credit due to exemption from GST on term insurance,” said Sandeep Pareek, Partner, Indirect Tax, BDO India. Currently, the 18 percent GST on term life insurance premiums adds to the cost of insurance. “Term life insurance is essentially an insurance that acts as a safeguard to guarantee that families are protected in the case of the policy holder’s death. Whenever the government applies such high taxation rates on such premiums, it dissuades individuals from taking risks by opting for this necessary shield. Further lowering or complete elimination of GST may cause the enhanced purchase of term life insurance, which is still in its infancy in the country,” said Siddharth Maurya, Founder and Managing Director of Vibhavangal Anukulakara Private Limited. Sandeep Pareek highlights that exempting GST from term insurance products could significantly promote these plans by making them more affordable for the public. Siddharth Maurya adds, “Reducing or removing GST on term insurance premiums could encourage more people to secure their families' futures without additional financial burden. This would also expand the insurance coverage base, fostering industry growth.” Maurya also believes such a decision could transform India’s insurance sector. “It would demonstrate the regulator's commitment to making life insurance more accessible and effective as a risk management tool. We anticipate the GST Council will adopt a forward-thinking approach that benefits millions of Indians.” Trinamool Congress (TMC) leader and Rajya Sabha MP Derek O'Brien urged Finance Minister Nirmala Sitharaman to eliminate the GST on health and life insurance premiums. In a letter dated August 24, O'Brien stated, “The 18% GST on health and life insurance premiums places an undue strain on many, affecting their access to crucial financial protection in times of illness, accidents, or untimely death. Our shared responsibility is to ensure that this vital safety net remains affordable for all segments of society.” The GST Council, which includes the Union Finance Minister and representatives from all States and Union Territories, was created to oversee decisions on various GST matters, such as tax rates, exemptions, and administrative procedures. It has been instrumental in shaping India's GST framework. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,September,Mint,"The 54th GST Council meeting on September 9, 2024, may address removing the 18 percent GST on term life insurance premiums, a demand from various stakeholders aiming to reduce costs for consumers and promote insurance uptake in India. | 54th GST Meeting | Why should GST be removed from insurance products? | Derek O’Brien: ‘18% GST on insurance burdens 45 crore Indians'","['Term Insurance', 'Premium']",2
https://www.livemint.com/insurance/news/this-term-insurance-offers-rs-3-lakh-instant-payout-terminal-illness-benefits-and-premium-discounts-details-here-11724391298286.html,"This term insurance offers  ₹3 lakh instant payout, terminal illness benefits, and premium discounts. Details here",₹,"Tata AIA Life Insurance has introduced a new term insurance product, ‘Sampoorna Raksha Promise,’ designed with advanced features to meet evolving consumer needs. Samit Upadhyay, President & CFO of Tata AIA, emphasised the shift in consumer expectations beyond basic claim payments. He stated, “Our new term insurance plan, Sampoorna Raksha Promise, caters to specific needs of consumers with innovative features such as instant payment upon claim intimation, inbuilt terminal illness benefits with acceleration of 50% of the base sum assured on the diagnosis and waiver of future premiums. This new solution is an endeavour to help our consumers live a fikar-free (worry-free) life and be taiyaar (prepared) in all situations."" Life Promise - Consumers can select a particular sum assured at purchase, payable upon the policyholder's death. Life Promise Plus - It offers a similar death benefit to the Life Promise Option. Further, when the policyholder survives until maturity, 100% of the total premium (excluding modal premiums and discounts) is paid back.  Instant Payout: ₹3 lakhs on death claim intimation to cover urgent expenses*. Premium Deferral: Option to defer premiums for up to 12 months. Terminal Illness Benefit: 50% of the sum assured paid upon diagnosis, with future premiums waived. Policyholders can increase coverage at key life events within 180 days: Marriage: 50% Birth/adoption of 1st and 2nd child: 25% each Home Loan: 100% (subject to the loan amount) Accelerated Instant Death Benefit:  ₹3 lakh paid within 1 working day after claim registration, post a 3-year waiting period. Flexi Pay Benefit: Defer premiums for up to 12 months without additional costs. 10% digital discount on online purchases 5% discount for salaried customers 2% milestone discount for significant life events 15% lower premium for women This comprehensive product aims to provide enhanced financial security and flexibility to meet diverse customer needs. Read all our personal finance stories here  Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,,,Mint,"'Sampoorna Raksha Promise' by Tata AIA Life Insurance includes features like instant  ₹3 lakh payout on claim intimation, terminal illness benefits, and premium waivers, providing comprehensive financial protection and flexibility | Sampoorna Raksha Promise offers coverage until age 100 with two options | Sampoorna Raksha: Key Benefits | Life Stage Benefit: | Sampoorna Raksha: Additional Features | Sampoorna Raksha: Discounts","['Term Insurance', 'Premium', 'Death Benefit', 'Sum Assured', 'Waiting Period']",5
https://www.livemint.com/insurance/new-india-assurance-to-raise-health-insurance-prices-by-up-to-10-report-11722326559665.html,New India Assurance to raise health insurance prices by up to 10%: Report,1 min read.30 Jul 2024,"New India Assurance has announced a price increase of up to 10% for certain health insurance products. This adjustment affects approximately 25% of its health insurance portfolio, CNBCTV18 reported. As per ET Now, New India Assurance will raise premiums by 10% on nine health insurance products from November 1, 2024. The move comes as a response to rising loss ratios and new IRDAI regulations, it added. The New India Assurance Company is trading 3.03% upper at  ₹288.65 on BSE as compared to its last closing price. The New India Assurance Company has been trading in the price range of 297.65 & 278.55. The New India Assurance Company has given 33.24% in this year & 3.49% in the last 5 days. The company posted a net profit of 310.88 Crores in its last quarter. In its latest BEAT report, Prabhudas Lilladher has spotlighted The New India Assurance Company (New India Assurance) as a standout performer in the Indian general insurance sector. The company leads the market with a 12.78% share, valued at  ₹37,035 crore. With over 105 years of experience and an 85.44% stake held by the Government of India, New India Assurance is recognized as the largest general insurance provider in India, according to the brokerage. Prabhudas Lilladher views New India Assurance as well-positioned to leverage its leadership in the Indian general insurance sector. The company is anticipated to gain from new product launches, strong solvency, and a focus on enhancing return on equity (ROE). Supported by the Government of India, New India Assurance is likely to maintain its market share, improve combined ratios, and reinforce its position as the industry leader. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,July,Mint,"As per various media reports, New India Assurance to raise health insurance prices by 10% from this date | New India Assurance stock price | Prabhudas Lilladher expects New India Assurance share price to double in 18 months","['Premium', 'IRDAI']",2
https://www.livemint.com/insurance/news/economic-survey-2024-fm-sitharaman-praises-life-insurance-corporation-while-sharing-these-irdai-findings-11721635323930.html,Economic Survey 2024: FM Sitharaman praises Life Insurance Corporation while sharing these IRDAI findings,2 min read.22 Jul 2024,"Union Finance Minister Nirmala Sitharaman presented the Economic Survey 2023-2024 in the Lok Sabha, highlighting key aspects of India's economic landscape. Concurrently, the Annual Report of IRDAI for FY23-24 underscored substantial challenges in the insurance sector. Notably, over two lakh complaints were lodged via the centralised grievance portal, with a significant portion targeting life insurers for unfair business practices, excluding the Life Insurance Corporation of India. ""Product misselling is too rampant to be dismissed as an aberration of a few overenthusiastic sales personnel. The same can be said of the insurance industry as well. Prompt and reasonable settlement of insurance claims and a lower rejection rate are necessary to increase insurance penetration. Acknowledging misselling and misrepresentation and compensating for consequential losses is a good business practice enjoined upon stockbroking, fund management, banking and insurance firms,"" the document noted. Economic Survey 2024 Live Updates The Union government tabled the Economic Survey 2023-24 in Parliament. The Economic Survey document, prepared by the Economic Division of the Department of Economic Affairs in the Ministry of Finance and formulated under the supervision of the chief economic adviser, gives insights into the state of the economy and various indicators of 2023-24 (April-March) and some outlook for the current year.  With this upcoming budget presentation, Finance Minister Nirmala Sitharaman will surpass the record set by former Prime Minister Morarji Desai, who presented five annual budgets and one interim budget between 1959 and 1964 as finance minister. Sitharaman's upcoming budget speech will be her seventh. “We commend the IRDAI's initiatives to prioritize the wellbeing of policyholders, from implementing cashless systems to emphasizing Ombudsman schemes, ensuring policyholders' interests are safeguarded. However, with increasing climate change and economic development-related risks, there is a pressing need to protect against unforeseen disruptions. The upcoming Union Budget 2024 presents an opportunity to promote sustainable development goals by prioritizing risk management and protection. We recommend that the government consider the following measures: •Increase the upper limit for tax exemption on health insurance premiums to INR 75,000. •Introduce financial support or tax benefits for extensive insurance on electric vehicles (EVs). •Give tax advantages for cyber insurance, particularly for small and medium businesses, to enhance their ability to withstand cyber risks and data breaches. •Mandate health insurance to all employers for their employees to bring holistic protection to the working class.  Implementing these measures will not only create a more resilient and sustainable economic environment but also pave the way for a healthier and greener future, fostering a sense of optimism and progress.” Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,July,Mint,"Economic Survey 2024: The document highlights the need for prompt insurance claim settlements, lower rejection rates, and addressing misselling in the insurance industry. | Budget 2024: Insurance Industry expectationsRakesh Jain CEO Reliance General Insurance","['Premium', 'IRDAI', 'Tax Benefits']",3
https://www.livemint.com/insurance/news/health-insurance-plans-worried-about-being-underinsured-heres-how-an-unlimited-sum-insured-health-plan-can-help-you-11720249717806.html,Health insurance plans: Worried about being underinsured? Here’s how an unlimited sum-insured health plan can help you,2 min read.06 Jul 2024,"Comprehensive health insurance provides a much-needed shield from critical illnesses and unprecedented health emergencies. In contrast to a higher sum insured amount, which provides a cushion to expensive treatment, a health plan with an unlimited sum insured amount eliminates the concern of exhausting the claim limit during treatment. Currently, there are fewer options for health insurance plans with unlimited sum insured features. However, they can act as saviour in terms of critical illnesses and other ailments requiring advanced treatment. Here’s all you need to know about unlimited sum insured plans. The sum insured by a health insurance plan is the maximum amount a person can avail for healthcare treatment. As the name suggests, an unlimited sum insured plan provides unlimited coverage to customers for healthcare treatment. Generally, health insurance plans come with a sum insured amount of  ₹5 lakh,  ₹25 lakh,  ₹1 crore, and more. However, there is no capping on the amount under unlimited sum insured plans. This feature empowers customers to avail of healthcare treatment without worrying about cost. An unlimited sum insured plan is helpful for people with pre-existing diseases or those at risk of age-related disease, according to Siddharth Singhal - Head of Health Insurance, Policybazaar.com. “People are often confused when choosing sum insured because you never know when a medical emergency might hit you. Covid, for instance, nobody could’ve imagined it, but it wreaked havoc on people’s lifetime savings. In such cases, it’s best to go with an unlimited sum insured,” said Singhal. By opting for this plan, a person can claim their health insurance unlimited times in a year with no upper limit for the claim amount. However, the situation varies according to the plan. Recently, ICICI Lombard launched a health insurance product, ‘Elevate’, which provides unlimited sum insured to policyholders. People can opt for this feature as an add-on service or as a critical feature of their policy. Bajaj Allianze’s Health Infinity Plan provides unlimited coverage. Customers can also avail themselves of wellness discounts, family discounts, and other benefits. The Unlimited Acko Platinum Plan also comes with an unlimited sum insured feature, allowing people to claim unlimited coverage for their health care treatment. Other key features of the plan include a zero-waiting period for pre-existing disease (PED) and 100% hospitalisation bill payment. Health insurance plans with an unlimited sum insured come with higher premiums than plans with a fixed sum insured amount. “The unlimited health insurance plan costs between  ₹15,000 and  ₹20,000. If a person chooses a plan with a  ₹10 lakh sum insured and above and adds a rider for unlimited coverage, it’ll cost them about  ₹7,000— ₹8,000 + 10% for the rider,” explained Singhal. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,July,Mint,Know its benefits A few health insurance providers have launched plans with unlimited sum insured in which there is no capping on medical treatment amount | What is an unlimited sum insured plan? | Who should opt for an unlimited sum insured plan? | How does an unlimited sum insured health plan work? | Health insurance plans with an unlimited sum insured | How much does an unlimited health insurance cost?,"['Premium', 'Waiting Period', 'Sum Insured']",3
https://www.livemint.com/insurance/national-insurance-awareness-day-2024-why-is-insurance-necessary-for-financial-security-know-from-experts-11719541802924.html,National Insurance Awareness Day 2024: Why is insurance necessary for financial security? Know from experts,3 min read.28 Jun 2024,"National Insurance Awareness Day 2024: The low insurance penetration in India is a stark reminder of the vulnerability of millions of Indians to financial burden and crisis in case of untoward incidents like terminal illness, accident, etc. National Insurance Awareness Day, observed every year on June 28, is an opportunity to raise awareness about the importance of taking insurance. From early adulthood to retirement, the right insurance helps a person secure the future of himself and his family. According to Casparus Kromhout MD & CEO of Shriram Life Insurance, insurance is crucial not only for personal coverage but also to safeguarding a person's valuable assets like home, car, and business from damage, theft, or liabilities. “Many insurance products offer tax benefits and can even be used as investment tools. This means that while you're enjoying the protection insurance provides, you can also grow your wealth and make your money work for you,” said Casparus Kromhout. Insurance awareness is crucial for financial security because of the unfortunate COVID-19, there has been a substantial improvement in awareness. Despite understanding the importance of insurance, people tend to postpone purchasing a policy, often due to misconceptions about the costs or a belief that they can delay it without consequence. This procrastination is a significant reason why insurance penetration rates remain low in India, even though literacy rates are rising. It's essential to not only be aware of insurance but also to recognize its immediate necessity to truly secure one's financial future. Contrary to popular belief, life insurance doesn't have to be expensive. Premiums can be adjusted to fit different budgets, and options like term insurance offer substantial coverage at affordable rates. You can buy policies for yourself, your spouse, or even your children. Joint policies and child plans provide comprehensive coverage for your loved ones too. “India, being one of the fastest-growing insurance markets, still has a relatively low insurance penetration rate of 4% of its GDP, leaving a sizable gap. This gap is largely due to a lack of awareness and accessibility of insurance and its critical role in financial stability during unforeseen incidents. On this National Insurance Awareness Day, the industry must spread awareness and work towards closing this gap,"" said Dhirendra Mahyavanshi, Co-founder and CEO of Turtlemint. “Being aware about insurance options and regularly reviewing policies are key steps in achieving comprehensive financial security.Adequate insurance coverage protects against unforeseen events, reducing the financial burden caused by accidents, illnesses, natural disasters, or other unexpected circumstances. By keeping updated for various insurance options and encouraging regular policy reviews, individuals can ensure they are adequately protected, thereby safeguarding their financial stability and peace of mind,” said Shashi Kant Dahuja Chief Underwriting Officer, Shriram General Insurance. “On this National Insurance Awareness Day, we at ManipalCigna Health Insurance emphasize the vital role health insurance plays in securing a healthier future for all. Health insurance is a living benefit product; so just as mutual funds are essential for financial growth, health insurance is crucial to access easy and lifetime quality healthcare without the burden of unforeseen medical expenses. So, everyone should consider the benefits of health insurance and make it a priority,” said Prasun Sikdar, MD & CEO, ManipalCigna Health Insurance. “In a country like India, where many families lack sufficient financial protection, it is crucial to understand not just the importance of life insurance but also the need for adequate coverage. While it's promising that nearly 70% of families have some form of life insurance, the key question remains: is the coverage adequate? Underinsurance can leave loved ones vulnerable, and the entire insurance ecosystem, led by the regulator, is undertaking numerous measures to ensure that everyone understands the need for the right cover. This Insurance Awareness Day is an opportune time to highlight this critical issue. The general rule of thumb is to secure life cover that is 10 times your annual income,” said Anil PM, Head of Legal, Compliance, and FPU at Bajaj Allianz Life.  Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,June,Mint,National Insurance Awareness Day 2024: A right insurance help people secure their future and protect their family from unprecedented events | Why insurance awareness is crucial for financial security? | Debunking common myths about insurance,"['Term Insurance', 'Premium', 'Underwriting', 'Tax Benefits']",4
https://www.livemint.com/money/personal-finance/94-of-health-insurance-claims-approved-online-path-achieves-97-report-finds-policybazaar-insurance-awareness-day-11719301953697.html,"94% of health insurance claims approved; online path achieves 97%, report finds",1 min read.26 Jun 2024,"94% of health insurance claims are typically approved by insurance companies, underscoring a robust foundation within the industry, according to a recent report by Policybazaar. Notably, this figure climbs to 97% for claims initiated through online channels, demonstrating the efficiency and potential transparency facilitated by digital platforms in the claims process. Furthermore, the integration of online platforms results in a significant decrease in rejection rates, dropping from an average of 6% to just 2.5%. While approval rates are encouraging, the report identifies an area for improvement in claim payout amounts, which currently stand at 87%. Ensuring a 100% payout percentage remains an aspiration, particularly by enhancing awareness about add-ons like consumables cover. Customer satisfaction emerges as a pivotal metric in evaluating the health insurance landscape. The report highlights that 86% of customers reported satisfaction with their claim experiences. This positive feedback reflects the industry's ongoing efforts to meet and exceed customer expectations, bolstering overall trust in insurance providers. Despite high approval rates, a significant proportion of claim rejections (6%) stem from non-disclosure of pre-existing or uncovered diseases. This issue underscores the importance of transparent communication between insurers and policyholders at the time of purchase to prevent such pitfalls. The involvement of intermediaries in the claims process significantly influences the outcomes. When customers resubmit rejected claims themselves, only 6% succeed in having their decisions reversed. However, this rate improves dramatically to 32% with the assistance of offline agents and jumps to 67% when utilising online intermediaries. The report delves into the preferences and challenges associated with cashless and reimbursement claims. Notably, 70% of reimbursement claimants seek financial aid to cover upfront payments, indicating a reliance on out-of-pocket resources due to various factors such as the unavailability of cashless facilities or preferred healthcare providers not being in the insurer's network. Despite an 86% satisfaction rate, there is room for improvement given the high stakes involved. Key strategies include enhancing cashless claim availability beyond metropolitan areas, improving efficiency in claims processing, and bolstering on-ground presence for psychological comfort, the report highlights.  Catch all the Instant Personal Loan, Business Loan, Business News, Money news, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,June,Mint,Health insurance claims process is a litmus test of insurer's commitment. Policybazaar report shows 97% approval rates for online claims. Payout amounts at 87% need improvement. Customer satisfaction at 86% is positive. Claim rejections often due to non-disclosure of pre-existing conditions. | Claim Payouts and Consumer Satisfaction | Customer Satisfaction: A Key Metric | Reasons for Claim Rejections | Role of Intermediaries in Claim Reversals | Cashless vs. Reimbursement Claims,[],0
https://www.livemint.com/insurance/news/why-health-insurance-with-opd-covers-are-growing-popular-in-india-check-top-plans-with-outpatient-department-cover-11717307960859.html,Why health insurance with OPD covers are growing popular in India? Check top plans with OPD cover,2 min read.02 Jun 2024,"More people opting for health insurance prefer an additional Outpatient Department (OPD) cover. This feature's popularity has significantly increased over the years, with the percentage of customers opting for plans with OPD covers quadrupling to 20% in the last three years, according to Policybazaar data. Also Read: 5 key reasons health insurance is crucial for young adults' future security The main reason behind the growing popularity of health insurance plans with OPD covers and riders is the increasing preference for comprehensive coverage that extends beyond conventional inpatient services. Eighty percent of customers cite the accessibility to doctor consultations and diagnostic tests as one of the main reasons behind opting for OPD benefits in insurance plans. Also Read: Health insurance: New rule for faster cashless approvals might get off to a slow start The Policybazaar data suggests that millennials constitute a large share of health insurance holders looking for additional OPD cover as an inbuilt feature or a rider in their plans. Of all the customers who opted for an OPD rider or an insurance plan with OPD cover, 50% have actively utilised the OPD services. Also Read: Why you should buy health insurance plans for your family Despite the growing popularity of OPD coverage in health insurance, only a limited number of health insurers provide this feature in their basic plan. However, customers can still opt for OPD coverage with the help of an additional rider. According to PB data, 47% of customers opting for this feature fall within the 31-45% age bracket, whereas 34% of the customers are in the 18-30 segment. Also Read: Why is health insurance crucial for working women? Here are 4 key reasons Most of these insurance plans are popular in Tier 1 cities, as nearly 45% of people opt for health insurance policies with OPD benefits from Tier 1 cities. Second is the tier-3 category. Whereas, people living in these cities make up 35% of customers opting for health insurance with OPD benefits. Certain cities exhibit a higher concentration of customers opting for plans with OPD benefits, with Vellore (12.3%), Tiruvallur (10.9%), and Mathura (10.2%) leading the trend. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,June,Mint,Many insurance buyers prefer to opt for health insurance plans with OPD coverage. Many also plan for OPD riders in their health insurance plans | Why are more people opting for OPD covers? | How much an OPD cover is relevant? | Top health insurance schemes with OPD cover | Insurance plans with OPD benefits are most popular in Tier 1 cities,['Riders'],1
https://www.livemint.com/insurance/medical-insurance-claims-irdai-cashless-approvals-guidelines-faster-processing-hospital-discharge-delays-11717082598158.html,Health insurance: New rule for faster cashless approvals might get off to a slow start,4 min read.01 Jun 2024,"The insurance regulator’s recent rule changes to make life easier for policyholders will likely require a sectoral overhaul before patients are able to get discharged from hospitals faster. While insurance industry experts pin the blame on hospitals for slow processing at the time of a patient’s discharge, a lot of the delays in cashless aprovals of medical claims also stem from procedural hiccups. A new digital information-sharing platform still in the discussion stage and an increased role for technology platforms might, however, help the regulator achieve its ambition of ensuring that patients cleared for discharge aren’t held back because of protracted processing. The Insurance Regulatory and Development Authority of India recently made it mandatory for medical insurance firms to authorise cashless hospitalisation within 1 hour of a request being made, and within 3 hours for a final approval at discharge. The new rules are to be implemented by 31 July. This, however, is unlikely to ease the plight of policyholders, say industry experts. For one, according to several experts Mint spoke with, hospitals spend much time in processing medical bills and sending them to insurers. “If there is a delay of 12 hours after the treating doctor gives a go-ahead for discharge, hospitals will have taken 8 hours and insurance companies the rest,” said Dr. Prashant Mishra, a Mumbai-based cardiac surgeon. The other significant challenge arises when insurance companies seek additional information from hospitals. “The tariffs for many surgeries are fixed in packages. But disputes arise on what is covered or not in the package. (Insurance firms) disallow certain billing and negotiate rates,” said Dr. G. Anil Krishna, chairman and managing director at Medicover Hospitals. “So far as cashless pre-approval is concerned, (insurers) tend to ask for a lot of documents to figure out if an insurance is valid or not. For example, ascertaining if a patient is really a non-smoker and a non-alcoholic as he or she claimed,” he added. “Medical care in India is subsidised but is still unaffordable for many. Finding an ideal solution is difficult.” Dr. S. Prakash, MD and CEO-designate at Galaxy Health and Allied Insurance, offered a counter. “Delays arise from both insurer-related issues and hospital-related issues, such as hospitals not adhering to all insurance provider requirements.” There might, however, be a solution or two in the near future. The Union health ministry is holding discussions to establish a National Health Claim Exchange (NHCX), an online platform comprising stakeholders including hospitals, insurance companies, and third-party administrators (or TPAs, which are intermediaries between insurers and policyholders). The exchange would enable sharing of claims information digitally, allowing for faster processing. NHCX will create a standard interface to be followed by all participants, but would require patients to give their consent for sharing their health history for it to be effective. They can do this by creating an Ayushman Bharat Health Account and uploading their health history. ABHA is a digital health card issued by the National Health Authority under India’s flagship health mission. “It is a great idea that will improve the turnaround time and reduce the cost from all ends if all stakeholders adopt,” said Narendra Bharindwal, vice president, Insurance Brokers Association of India. “The challenge is hospitals are unregulated. We have to see how many of them join the platform.” Apollo Hospitals, Sterling Hospitals and Manipal Hospital did not immediately reply to emails seeking comments. Also read | Irdai’s policy rollback: How it affects insurance surrenders The National Health Claim Exchange, apart, insure-tech companies could help reduce manual processing at hospitals and insurance companies, effectively bringing down the time taken to decide on a claim. Insure-tech companies can play a crucial role in shortening the claims journey via automation, said Sumit Ramani, actuary and co-founder at ProtectMeWell.com. For example, while extracting information from a medical document and converting it into medical codes requires experts, the process is increasingly getting automated using artificial intelligence and other emerging technologies, he added. “Once the information is converted into medical codes, it would need to be compared to the benefits covered under the policy to identify payable claims,” said Ramani. “Equally running predefined rules to curb fraud, wastage, and abuse becomes easier on standardised data, thus increasing confidence, turnaround time, and accuracy of claims processed.” The insurance industry, as well as the medical sector in general, is awaiting the establishment of a health regulator that can standardise treatment costs and processes across hospitals. “Standardising tariffs across the industry can help in reducing turnaround time well below 3 hours even in complex billing where to-and-fro happens,” said Bhaskar Nerurkar, head-health administration team, Bajaj Allianz General Insurance. “We take about 30 minutes on average in cashless pre-approvals and about 47 minutes after receiving bills from the hospital,” he added. “In cases where the process takes more than 3 hours, the company will take a favourable decision for the customer.” Also read | New health insurance regulator may arrive faster than we thought There are two types of hospitalisation—planned and emergency. Most planned hospitalisations do not require much time for insurance approvals. “Typically, 80% of the cases with planned hospitalisation do not face delays after insurance companies receive the billing,” said Bharindwal of the Insurance Brokers Association of India. “But there could be a delay in the rest of the cases where additional information from hospitals are required.” Irdai also recently allowed customers the option to increase the sum insured or opt for a no-claim discount on the premium at the time of renewal. Presently, only the former is offered. A customer having multiple health insurance policies can decide the order in which they want to make a claim, said Mahavir Chopra, co-founder of insurance platform Beshak.org. “Insurance companies will have to coordinate with each other, not policyholders.” Also read | Insurance reforms in first 100 days agenda of BJP government if voted back Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,June,Mint,"Stuck in the hospital waiting for your medical insurance claim to be approved? India’s insurance regulator has asked insurers to process cashless approvals faster, but its mandate is unlikely to ease the plight of policyholders any time soon | A digital future | The standardisation imperative","['Premium', 'IRDAI', 'Sum Insured']",3
https://www.livemint.com/insurance/health-insurance-for-senior-citizens-how-the-no-age-restriction-new-rules-will-benefit-the-elderly-explained-irdai-11714811264494.html,Health Insurance for senior citizens: How the no age restriction new rules will benefit the elderly— Explained,2 min read.04 May 2024,"Health Insurance for senior citizens: The recent amendments by the Insurance Regulatory and Development Authority of India (IRDAI) regarding health insurance rules are set to benefit senior citizens significantly. By removing the age ceiling of 65 years for purchasing health insurance, IRDAI has expanded access to health insurance products for individuals of various age groups. Previously, seniors above 65 years could still buy health coverage, but options were limited in the market. ""With these policy changes, senior citizens will have a smooth access to quality healthcare. Further, while shortlisting the right coverage that suits their needs, consumers should also evaluate factors like a cashless network of healthcare providers of an insurer, room rent limit, benefits, sub-limits and other policy terms and conditions. These would enable individuals to get coverage that aligns perfectly with their requirements and budget, said spokesperson Ajay Shah, Head – Distribution, Care Health Insurance. ""The Insurance Regulatory and Development Authority (IRDAI) has ushered in a transformative change by eliminating the 65-year age limit for health insurance purchases. This groundbreaking decision, effective from April 1, will ensure health coverage is now accessible to all, transcending age barriers. ’’ Pooja Yadav, chief product officer, Zuno General Insurance. According to Ajay Shah, health insurance premiums for senior citizens, especially those with pre-existing conditions, might be higher depending on the sum insured, age, and health condition. “The impact of IRDAI's decision on health insurance for senior citizens is expected to be profound. Insurance companies will likely respond by designing specialized products tailored to the needs of this demographic, including coverage for pre-existing conditions,” said Rakesh Jain, CEO, Reliance General Insurance Managing the higher risks linked with insuring older age groups, like more medical expenses and pre-existing conditions, is a major concern. Rakesh Jain noted that adjusting underwriting practices to properly evaluate and price these risks while staying competitive is a significant challenge. Moreover, Jain highlighted that providing affordable and comprehensive coverage for senior citizens in the face of increasing healthcare costs needs innovative product design and risk management strategies. Previously, individuals were limited to buying new insurance policies until age 65. However, effective April 1, 2024, the insurance regulator removed the age cap on purchasing health insurance policies. ""Insurers shall ensure that they offer health insurance products to cater to all age groups. Insurers may design products specifically for senior citizens, students, children, maternity, and any other group as specified by the Competent Authority,"" IRDAI had said in a notification issued earlier. Industry experts believe this initiative encourages competition among insurers, potentially resulting in better consumer offerings and services. Ultimately, it sets the stage for enhanced financial security and long-term health planning for senior citizens. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2024.0,May,Mint,Health Insurance for senior citizens: The insurance regulator's decision to remove the age limit for health insurance purchases is anticipated to significantly impact on the elderly | Smooth access to quality healthcare | Will health insurance premiums go up? | Impact of IRDAI's recent directives on senior citizen health insurance | Challenges insurance companies encounter when offering health insurance to senior citizens | Also Read: Why family floater health plans aren’t for the elderly | Health insurance purchase open to all ages: IRDAI's new policy,"['Premium', 'Underwriting', 'IRDAI', 'Sum Insured']",4
